Month,Year,705727,530637,634676,572191,717996,686235,641285,451068,414054,638640,468811
6,2016,0.0,90.0,371.0,694.0,757.0,256.0,328.0,300.0,,178.0,147.0
7,2016,0.0,97.0,375.0,688.0,749.0,251.0,328.0,291.0,50.0,150.0,0.0
8,2016,0.0,97.0,371.0,679.0,747.0,274.0,327.0,294.0,49.0,177.0,0.0
9,2016,0.0,110.0,,685.0,744.0,277.0,327.0,,47.0,174.0,
10,2016,0.0,,423.0,,737.0,277.0,375.0,,,177.0,22.0
11,2016,0.0,111.0,425.0,713.0,738.0,3.0,381.0,297.0,164.0,239.0,145.0
12,2016,0.0,111.0,428.0,715.0,738.0,295.0,383.0,298.0,166.0,242.0,146.0
1,2017,0.0,112.0,430.0,718.0,738.0,297.0,386.0,299.0,168.0,246.0,146.0
2,2017,0.0,112.0,434.0,721.0,738.0,299.0,390.0,299.0,171.0,250.0,146.0
3,2017,0.0,113.0,434.0,723.0,741.0,301.0,391.0,299.0,172.0,251.0,147.0
4,2017,0.0,113.0,,723.0,737.0,286.0,391.0,,175.0,239.0,
5,2017,0.0,,427.0,,741.0,277.0,365.0,,,215.0,148.0
6,2017,0.0,116.0,395.0,676.0,741.0,256.0,335.0,299.0,42.0,153.0,138.0
7,2017,0.0,92.0,375.0,671.0,975.0,255.0,339.0,299.0,49.0,165.0,50.0
8,2017,0.0,93.0,371.0,680.0,753.0,274.0,340.0,294.0,49.0,136.0,3.0
9,2017,0.0,103.0,430.0,683.0,1315.0,277.0,341.0,,,178.0,23.0
10,2017,0.0,,,,765.0,277.0,341.0,,,183.0,34.0
11,2017,0.0,117.0,425.0,712.0,765.0,294.0,368.0,295.0,197.0,242.0,149.0
12,2017,0.0,118.0,426.0,713.0,766.0,301.0,372.0,297.0,199.0,246.0,150.0
1,2018,0.0,118.0,428.0,715.0,766.0,301.0,374.0,298.0,200.0,250.0,152.0
2,2018,0.0,119.0,429.0,718.0,766.0,301.0,378.0,299.0,202.0,250.0,154.0
3,2018,0.0,119.0,432.0,721.0,766.0,301.0,393.0,300.0,203.0,250.0,154.0
4,2018,0.0,119.0,434.0,723.0,836.0,297.0,378.0,,,241.0,148.0
5,2018,0.0,,,,727.0,277.0,378.0,,,217.0,148.0
6,2018,0.0,108.0,412.0,694.0,734.0,276.0,330.0,299.0,48.0,178.0,148.0
7,2018,0.0,105.0,371.0,638.0,731.0,276.0,336.0,291.0,47.0,165.0,63.0
8,2018,0.0,90.0,338.0,638.0,717.0,251.0,378.0,53.0,37.0,173.0,0.0
9,2018,0.0,,,,713.0,277.0,367.0,,,169.0,
10,2018,0.0,,,,745.0,285.0,368.0,,,187.0,44.0
11,2018,0.0,127.0,430.0,702.0,745.0,294.0,381.0,312.0,163.0,243.0,141.0
12,2018,0.0,127.0,433.0,705.0,745.0,296.0,383.0,313.0,165.0,247.0,143.0
1,2019,0.0,127.0,434.0,706.0,715.0,299.0,386.0,315.0,167.0,250.0,144.0
2,2019,0.0,128.0,437.0,707.0,773.0,302.0,390.0,316.0,170.0,254.0,146.0
3,2019,0.0,129.0,437.0,707.0,779.0,302.0,390.0,317.0,170.0,254.0,146.0
4,2019,0.0,,,,717.0,297.0,390.0,,,238.0,
5,2019,0.0,,,,717.0,285.0,368.0,,,238.0,148.0
6,2019,0.0,88.0,428.0,700.0,721.0,268.0,356.0,300.0,42.0,180.0,148.0
7,2019,0.0,106.0,375.0,674.0,723.0,274.0,356.0,304.0,63.0,169.0,107.0
8,2019,0.0,105.0,375.0,679.0,729.0,274.0,327.0,301.0,,169.0,7.0
9,2019,0.0,,,,728.0,277.0,329.0,,,182.0,
10,2019,0.0,,417.0,,725.0,277.0,365.0,,,184.0,146.0
11,2019,0.0,126.0,427.0,688.0,743.0,296.0,371.0,325.0,127.0,239.0,148.0
12,2019,0.0,127.0,429.0,688.0,743.0,299.0,373.0,325.0,127.0,242.0,149.0
1,2020,0.0,127.0,430.0,688.0,740.0,301.0,377.0,328.0,127.0,246.0,150.0
2,2020,0.0,127.0,433.0,688.0,714.0,301.0,379.0,328.0,127.0,250.0,152.0
3,2020,0.0,128.0,433.0,688.0,721.0,301.0,381.0,328.0,,253.0,154.0
4,2020,0.0,,,,698.0,289.0,381.0,,,253.0,
5,2020,0.0,,427.0,,698.0,278.0,373.0,,,238.0,148.0
6,2020,0.0,106.0,394.0,676.0,694.0,274.0,333.0,298.0,111.0,180.0,138.0
7,2020,0.0,88.0,391.0,730.0,700.0,274.0,328.0,299.0,3.0,167.0,2.0
8,2020,0.0,108.0,371.0,,864.0,274.0,328.0,300.0,37.0,167.0,0.0
9,2020,0.0,,,,911.0,276.0,327.0,,,167.0,3.0
10,2020,0.0,,,,911.0,277.0,,,,,
11,2020,0.0,,,,,,,,,,
12,2020,0.0,,,,,,,,,,
